agency,date,time,event_num,incident_num,nature_code,Nature_Description,beat_zone,event_source,disposition_code,Hour,Year,Num,NumDay,NumMonth,YearMon,Location,NatureMajor
SRP,06/09/2017 12:00:00 AM,0130,171600010,,AASR,AGENCY ASSIST - BY SANTA ROSA PD,7,PHONE,HRI,1,2017,1,5 Fri,,2017_06,"(38.41957974553204, -122.76658468326775)",OTHER
SRP,05/19/2017 12:00:00 AM,0920,171390095,,SLEEPER,SUBJ SLEEPING,2,PHONE,HRI,9,2017,1,5 Fri,,2017_05,"(38.46240071476469, -122.71828178169687)",SUBJ SLEEPING
SRP,05/23/2017 12:00:00 AM,0800,171430046,,FD,FLAGGED DOWN BY CITIZEN,,OFFICER,HRI,8,2017,1,2 Tue,,2017_05,"(38.42894043576985, -122.73235934261581)",OTHER
SRP,05/25/2017 12:00:00 AM,1503,171450261,170006855,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,15,2017,1,4 Thu,,2017_05,"(38.43875860316739, -122.72168216948393)",OUT WITH SUBJECT
SRP,04/27/2017 12:00:00 AM,1350,171170228,,MD,MAN DOWN,9,PHONE,HRI,13,2017,1,4 Thu,,2017_04,"(38.44591696958249, -122.72831185070784)",MAN DOWN
SRP,03/31/2017 12:00:00 AM,1139,170900133,,1017,SECURITYCHECK,6,OFFICER,HRI,11,2017,1,5 Fri,,2017_03,"(38.45893430413799, -122.67187244019752)",SECURITYCHECK
SRP,05/10/2017 12:00:00 AM,2146,171300382,,1017,SECURITYCHECK,1,OFFICER,HRI,21,2017,1,3 Wed,,2017_05,"(38.47430035831458, -122.7385564945175)",SECURITYCHECK
SRP,08/07/2017 12:00:00 AM,1231,172190190,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,12,2017,1,1 Mon,,2017_08,"(38.43436960037504, -122.71874720449728)",OUT WITH SUBJECT
SRP,06/26/2017 12:00:00 AM,0935,171770144,,1017,SECURITYCHECK,3,OFFICER,HRI,9,2017,1,1 Mon,,2017_06,"(38.446497316660086, -122.7415479022872)",SECURITYCHECK
SRP,05/24/2017 12:00:00 AM,0859,171440071,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,8,2017,1,3 Wed,,2017_05,"(38.479105718052075, -122.73857473671082)",SUBJ SLEEPING
SRP,12/25/2016 12:00:00 AM,1025,163600072,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,10,2016,1,0 Sun,,2016_12,"(38.45996847493274, -122.7326075133945)",COUNTY / CITY ORDINANCE
SRP,04/26/2017 12:00:00 AM,0157,171160027,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,1,2017,1,3 Wed,,2017_04,"(38.42728268671444, -122.74340814830671)",OUT WITH SUBJECT
SRP,04/07/2017 12:00:00 AM,0223,170970015,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,2,2017,1,5 Fri,,2017_04,"(38.467869332602376, -122.73293651513445)",OUT WITH SUBJECT
SRP,02/07/2017 12:00:00 AM,1934,170380390,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,19,2017,1,2 Tue,,2017_02,"(38.47721345662227, -122.73861805092965)",COUNTY / CITY ORDINANCE
SRP,06/22/2017 12:00:00 AM,0234,171730019,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,2,2017,1,4 Thu,,2017_06,"(38.41284844403854, -122.71269197525629)",SUSPICIOUS PERSON
SRP,01/05/2017 12:00:00 AM,1040,170050121,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,10,2017,1,4 Thu,,2017_01,"(38.440640800960175, -122.71397463685925)",DISTURBANCE UNWANTED GUEST
SRP,01/10/2017 12:00:00 AM,0443,170100029,,1017,SECURITYCHECK,9,OFFICER,HRI,4,2017,1,2 Tue,,2017_01,"(38.44115333385774, -122.71190583256355)",SECURITYCHECK
SRP,06/28/2017 12:00:00 AM,1426,171790207,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,14,2017,1,3 Wed,,2017_06,"(38.431539048906856, -122.72130207437141)",OUT WITH SUBJECT
SRP,05/26/2017 12:00:00 AM,1346,171460263,,1017,SECURITYCHECK,6,OFFICER,HRI,13,2017,1,5 Fri,,2017_05,"(38.44381927473963, -122.67490768006289)",SECURITYCHECK
SRP,03/02/2017 12:00:00 AM,1454,170610240,170002862,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2017,1,4 Thu,,2017_03,"(38.43932103414045, -122.72044143004011)",OUT WITH SUBJECT
SRP,03/27/2017 12:00:00 AM,1956,170860303,,1066,SUSPICIOUS PERSON,3,OFFICER,HRI,19,2017,1,1 Mon,,2017_03,"(38.452085126000966, -122.77055109410813)",SUSPICIOUS PERSON
SRP,03/17/2017 12:00:00 AM,2142,170760368,170003617,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,21,2017,1,5 Fri,,2017_03,"(38.44210865498471, -122.73086374118239)",UNWANTED GUEST
SRP,06/27/2017 12:00:00 AM,0038,171780010,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,0,2017,1,2 Tue,,2017_06,"(38.44057505414244, -122.71705341909332)",SUSPICIOUS PERSON
SRP,08/04/2017 12:00:00 AM,0843,172160116,,415U,DISTURBANCE UNWANTED GUEST,5,PHONE,HRI,8,2017,1,5 Fri,,2017_08,"(38.431345645504116, -122.74400546918164)",DISTURBANCE UNWANTED GUEST
SRP,05/17/2017 12:00:00 AM,0118,171370014,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,1,2017,1,3 Wed,,2017_05,"(38.44543789132019, -122.73372254834662)",OUT WITH SUBJECT
SRP,01/30/2017 12:00:00 AM,0857,170300057,170001285,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,8,2017,1,1 Mon,,2017_01,"(38.42761470647721, -122.73916678536578)",OUT WITH SUBJECT
SRP,03/13/2017 12:00:00 AM,1714,170720209,,415,DISTURBANCE,2,PHONE,HRI,17,2017,1,1 Mon,,2017_03,"(38.45242834314758, -122.71279338030793)",DISTURBANCE
SRP,03/29/2017 12:00:00 AM,0922,170880100,170004123,CO,COUNTY / CITY ORDINANCE,9,OFFICER,HRI,9,2017,1,3 Wed,,2017_03,"(38.43913882970056, -122.71883356855615)",COUNTY / CITY ORDINANCE
SRP,05/04/2017 12:00:00 AM,0919,171240111,,OWS,OUT WITH SUBJECT,8,OFFICER,HRI,9,2017,1,4 Thu,,2017_05,"(38.42761414752596, -122.71036770211605)",OUT WITH SUBJECT
SRP,02/01/2017 12:00:00 AM,1213,170320180,170001404,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,12,2017,1,3 Wed,,2017_02,"(38.431539048906856, -122.72130207437141)",OUT WITH SUBJECT
SRP,07/18/2017 12:00:00 AM,0842,171990064,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,8,2017,1,2 Tue,,2017_07,"(38.43913882970056, -122.71883356855615)",UNWANTED GUEST
SRP,03/14/2017 12:00:00 AM,1030,170730140,170003426,OWS,OUT WITH SUBJECT,,OFFICER,HRI,10,2017,1,2 Tue,,2017_03,"(38.43040449150547, -122.72924995492926)",OUT WITH SUBJECT
SRP,06/08/2017 12:00:00 AM,0141,171590011,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,1,2017,1,4 Thu,,2017_06,"(38.442412174555656, -122.70679282697022)",SUBJ SLEEPING
SRP,05/17/2017 12:00:00 AM,1047,171370141,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,10,2017,1,3 Wed,,2017_05,"(38.465052055580564, -122.71937019367675)",OUT WITH SUBJECT
SRP,06/10/2017 12:00:00 AM,1311,171610125,,1017,SECURITYCHECK,9,PHONE,HRI,13,2017,1,6 Sat,,2017_06,"(38.435213716743945, -122.7136969931988)",SECURITYCHECK
SRP,03/24/2017 12:00:00 AM,1048,170830122,,T,TRAFFIC STOP,7,OFFICER,HRI,10,2017,1,5 Fri,,2017_03,"(38.42330192215404, -122.72817570545548)",OTHER
SRP,02/15/2017 12:00:00 AM,1101,170460131,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,11,2017,1,3 Wed,,2017_02,"(38.46398520749334, -122.72879987992563)",UNWANTED GUEST
SRP,01/03/2017 12:00:00 AM,0636,170030019,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,6,2017,1,2 Tue,,2017_01,"(38.44378624068028, -122.70616745612989)",COUNTY / CITY ORDINANCE
SRP,12/28/2016 12:00:00 AM,1211,163630148,,1154,SUSPICIOUS VEHICLE,8,OFFICER,HRI,12,2016,1,3 Wed,,2016_12,"(38.43066053602118, -122.7106353597234)",SUSPICIOUS VEHICLE
SRP,03/23/2017 12:00:00 AM,0832,170820076,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,8,2017,1,4 Thu,,2017_03,"(38.467869332602376, -122.73293651513445)",OUT WITH SUBJECT
SRP,03/14/2017 12:00:00 AM,2115,170730395,,415V,DISTURBANCE VERBAL,5,PHONE,HRI,21,2017,1,2 Tue,,2017_03,"(38.43378897985534, -122.74239008167545)",OTHER
SRP,03/14/2017 12:00:00 AM,0716,170730050,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,7,2017,1,2 Tue,,2017_03,"(38.46652212228758, -122.6520914017894)",OUT WITH SUBJECT
SRP,12/11/2016 12:00:00 AM,0357,163460045,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,3,2016,1,0 Sun,,2016_12,"(38.44314814512542, -122.7081303859831)",OUT WITH SUBJECT
SRP,03/21/2017 12:00:00 AM,0959,170800139,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,9,2017,1,2 Tue,,2017_03,"(38.46038926596804, -122.72772246761856)",SUSPICIOUS PERSON
SRP,01/05/2017 12:00:00 AM,1336,170050199,,CTW,CHECK THE WELFARE,5,PHONE,HRI,13,2017,1,4 Thu,,2017_01,"(38.434117302899594, -122.72659618341267)",CHECK THE WELFARE
SRP,05/24/2017 12:00:00 AM,1408,171440176,,1066,SUSPICIOUS PERSON,5,PHONE,HRI,14,2017,1,3 Wed,,2017_05,"(38.4283544879395, -122.74113628582506)",SUSPICIOUS PERSON
SRP,01/14/2017 12:00:00 AM,0728,170140066,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,7,2017,1,6 Sat,,2017_01,"(38.45918599153348, -122.73085331991605)",OUT WITH SUBJECT
SRP,11/27/2016 12:00:00 AM,1241,163320123,,FD,FLAGGED DOWN BY CITIZEN,9,PHONE,HRI,12,2016,1,0 Sun,,2016_11,"(38.43972095592681, -122.71971925262682)",OTHER
SRP,06/08/2017 12:00:00 AM,2241,171590344,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,22,2017,1,4 Thu,,2017_06,"(38.445804831902855, -122.73041619529938)",OUT WITH SUBJECT
SRP,02/17/2017 12:00:00 AM,1206,170480140,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,12,2017,1,5 Fri,,2017_02,"(38.441208177131834, -122.71236375974343)",OUT WITH SUBJECT
SRP,08/07/2017 12:00:00 AM,0800,172190049,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,8,2017,1,1 Mon,,2017_08,"(38.45188130824004, -122.72699330327815)",COUNTY / CITY ORDINANCE
SRP,07/12/2017 12:00:00 AM,2017,171930364,170009083,415,DISTURBANCE,9,PHONE,HRI,20,2017,1,3 Wed,,2017_07,"(38.438992977930646, -122.72152742512316)",DISTURBANCE
SRP,06/01/2017 12:00:00 AM,1339,171520261,,1154O,SUSPICIOUS VEH OCCUPIED,9,PHONE,HRI,13,2017,1,4 Thu,,2017_06,"(38.439923617465936, -122.71936517088113)",SUSPICIOUS VEH OCCUPIED
SRP,07/08/2017 12:00:00 AM,2116,171890306,170008907,FD,FLAGGED DOWN BY CITIZEN,9,OFFICER,HRI,21,2017,1,6 Sat,,2017_07,"(38.438974568432016, -122.71076340891179)",OTHER
SRP,12/21/2016 12:00:00 AM,0944,163560087,,CTW,CHECK THE WELFARE,9,PHONE,HRI,9,2016,1,3 Wed,,2016_12,"(38.439635649390176, -122.71621304579662)",CHECK THE WELFARE
SRP,08/04/2017 12:00:00 AM,0959,172160151,,1017,SECURITYCHECK,1,OFFICER,HRI,9,2017,1,5 Fri,,2017_08,"(38.478401948701006, -122.74084508135007)",SECURITYCHECK
SRP,11/11/2016 12:00:00 AM,1344,163160241,160015305,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,13,2016,1,5 Fri,,2016_11,"(38.438998561034275, -122.72326966639444)",OUT WITH SUBJECT
SRP,11/07/2016 12:00:00 AM,1452,163120200,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,14,2016,1,1 Mon,,2016_11,"(38.4590392388321, -122.73364568669696)",COUNTY / CITY ORDINANCE
SRP,05/19/2017 12:00:00 AM,1224,171390180,,CTW,CHECK THE WELFARE,1,PHONE,HRI,12,2017,1,5 Fri,,2017_05,"(38.475276476837294, -122.73317668695006)",CHECK THE WELFARE
SRP,01/21/2017 12:00:00 AM,0201,170210024,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,2,2017,1,6 Sat,,2017_01,"(38.4413635208541, -122.71166352360018)",SUBJ SLEEPING
SRP,01/15/2017 12:00:00 AM,1828,170150232,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,18,2017,1,0 Sun,,2017_01,"(38.475818626393014, -122.73471923951695)",SUSPICIOUS PERSON
SRP,05/16/2017 12:00:00 AM,0853,171360078,,1154O,SUSPICIOUS VEH OCCUPIED,7,PHONE,HRI,8,2017,1,2 Tue,,2017_05,"(38.4069830295764, -122.72417075585093)",SUSPICIOUS VEH OCCUPIED
SRP,11/08/2016 12:00:00 AM,2123,163130411,,488,PETTY THEFT,1,PHONE,HRI,21,2016,1,2 Tue,,2016_11,"(38.48081416114535, -122.7376456892616)",OTHER
SRP,02/28/2017 12:00:00 AM,0930,170590110,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,9,2017,1,2 Tue,,2017_02,"(38.47167824837969, -122.68313475572413)",OUT WITH SUBJECT
SRP,01/11/2017 12:00:00 AM,1648,170110279,,1017,SECURITYCHECK,3,OFFICER,HRI,16,2017,1,3 Wed,,2017_01,"(38.453322401747265, -122.77154919862069)",SECURITYCHECK
SRP,06/21/2017 12:00:00 AM,1043,171720162,,CO,COUNTY / CITY ORDINANCE,5,PHONE,HRI,10,2017,1,3 Wed,,2017_06,"(38.434493087984926, -122.74306769323636)",COUNTY / CITY ORDINANCE
SRP,05/05/2017 12:00:00 AM,0915,171250076,,1017,SECURITYCHECK,8,OFFICER,HRI,9,2017,1,5 Fri,,2017_05,"(38.41130304972246, -122.71259630183226)",SECURITYCHECK
SRP,12/21/2016 12:00:00 AM,1433,163560218,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,14,2016,1,3 Wed,,2016_12,"(38.41168601993357, -122.71283394960977)",SUSPICIOUS PERSON
SRP,03/02/2017 12:00:00 AM,1728,170610304,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,17,2017,1,4 Thu,,2017_03,"(38.480050331937605, -122.73728497203749)",OUT WITH SUBJECT
SRP,03/16/2017 12:00:00 AM,1834,170750338,,CTW,CHECK THE WELFARE,4,PHONE,HRI,18,2017,1,4 Thu,,2017_03,"(38.46490857697185, -122.6533584591591)",CHECK THE WELFARE
SRP,04/25/2017 12:00:00 AM,0457,171150038,,1154,SUSPICIOUS VEHICLE,1,OFFICER,HRI,4,2017,1,2 Tue,,2017_04,"(38.45031534891564, -122.72885601892814)",SUSPICIOUS VEHICLE
SRP,02/21/2017 12:00:00 AM,0707,170520046,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,7,2017,1,2 Tue,,2017_02,"(38.445554956456924, -122.72167398169728)",COUNTY / CITY ORDINANCE
SRP,06/28/2017 12:00:00 AM,0052,171790005,,CTW,CHECK THE WELFARE,9,PHONE,HRI,0,2017,1,3 Wed,,2017_06,"(38.44060847304587, -122.70357684417716)",CHECK THE WELFARE
SRP,06/06/2017 12:00:00 AM,1038,171570146,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,10,2017,1,2 Tue,,2017_06,"(38.4396393405114, -122.71295213250691)",SUSPICIOUS PERSON
SRP,08/02/2017 12:00:00 AM,0113,172140014,,415U,DISTURBANCE UNWANTED GUEST,2,PHONE,HRI,1,2017,1,3 Wed,,2017_08,"(38.463474820670896, -122.71732863652257)",DISTURBANCE UNWANTED GUEST
SRP,07/10/2017 12:00:00 AM,0242,171910033,,T,TRAFFIC STOP,1,OFFICER,HRI,2,2017,1,1 Mon,,2017_07,"(38.45024799129716, -122.72647036171017)",OTHER
SRP,06/13/2017 12:00:00 AM,1423,171640320,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,14,2017,1,2 Tue,,2017_06,"(38.46203413491332, -122.7198252639395)",COUNTY / CITY ORDINANCE
SRP,05/29/2017 12:00:00 AM,0739,171490036,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,7,2017,1,1 Mon,,2017_05,"(38.48153763263657, -122.7270401055684)",COUNTY / CITY ORDINANCE
SRP,12/26/2016 12:00:00 AM,0825,163610046,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,8,2016,1,1 Mon,,2016_12,"(38.44106975483482, -122.71210052130584)",DISTURBANCE UNWANTED GUEST
SRP,01/27/2017 12:00:00 AM,1032,170270159,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,10,2017,1,5 Fri,,2017_01,"(38.47807749613004, -122.73575202601403)",OUT WITH SUBJECT
SRP,01/12/2017 12:00:00 AM,1015,170120147,,UNWANTED,UNWANTED GUEST,6,PHONE,HRI,10,2017,1,4 Thu,,2017_01,"(38.440752539722624, -122.70246449543231)",UNWANTED GUEST
SRP,06/27/2017 12:00:00 AM,0404,171780034,,1066,SUSPICIOUS PERSON,9,OFFICER,HRI,4,2017,1,2 Tue,,2017_06,"(38.43997561253601, -122.71541343083594)",SUSPICIOUS PERSON
SRP,03/27/2017 12:00:00 AM,1955,170860302,,488JO,PETTY THEFT JUST OCCURRED,1,PHONE,HRI,19,2017,1,1 Mon,,2017_03,"(38.459503940590295, -122.7287716350251)",OTHER
SRP,07/26/2017 12:00:00 AM,1018,172070131,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,10,2017,1,3 Wed,,2017_07,"(38.460908465367645, -122.7276893387963)",SUSPICIOUS PERSON
SRP,06/05/2017 12:00:00 AM,0417,171560028,170007346,1066,SUSPICIOUS PERSON,8,PHONE,HRI,4,2017,1,1 Mon,,2017_06,"(38.4221999346585, -122.70709563774015)",SUSPICIOUS PERSON
SRP,05/09/2017 12:00:00 AM,1916,171290348,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,19,2017,1,2 Tue,,2017_05,"(38.439635649390176, -122.71621304579662)",DISTURBANCE UNWANTED GUEST
SRP,01/25/2017 12:00:00 AM,1535,170250259,,1154O,SUSPICIOUS VEH OCCUPIED,7,OFFICER,HRI,15,2017,1,3 Wed,,2017_01,"(38.4268486016022, -122.74130568420506)",SUSPICIOUS VEH OCCUPIED
SRP,03/18/2017 12:00:00 AM,1147,170770149,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,11,2017,1,6 Sat,,2017_03,"(38.47584925649072, -122.74707835178069)",SUSPICIOUS PERSON
SRP,05/02/2017 12:00:00 AM,0135,171220022,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,1,2017,1,2 Tue,,2017_05,"(38.42728268671444, -122.74340814830671)",OUT WITH SUBJECT
SRP,07/13/2017 12:00:00 AM,1522,171940299,170009118,1066,SUSPICIOUS PERSON,5,PHONE,HRI,15,2017,1,4 Thu,,2017_07,"(38.43258199791884, -122.74390313311513)",SUSPICIOUS PERSON
SRP,08/09/2017 12:00:00 AM,1731,172210305,,415,DISTURBANCE,3,PHONE,HRI,17,2017,1,3 Wed,,2017_08,"(38.45464809466831, -122.76999554477734)",DISTURBANCE
SRP,07/21/2017 12:00:00 AM,2326,172020428,,488JO,PETTY THEFT JUST OCCURRED,5,PHONE,HRI,23,2017,1,5 Fri,,2017_07,"(38.42728268671444, -122.74340814830671)",OTHER
SRP,06/23/2017 12:00:00 AM,1820,171740319,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,18,2017,1,5 Fri,,2017_06,"(38.441600879342275, -122.71191378184722)",COUNTY / CITY ORDINANCE
SRP,03/23/2017 12:00:00 AM,0806,170820062,,1017,SECURITYCHECK,2,OFFICER,HRI,8,2017,1,4 Thu,,2017_03,"(38.46101512132735, -122.72513745902523)",SECURITYCHECK
SRP,06/28/2017 12:00:00 AM,1818,171790305,170008461,594JO,VANDALISM JUST OCCURRED,9,PHONE,HRI,18,2017,1,3 Wed,,2017_06,"(38.44453103742647, -122.71232704757152)",OTHER
SRP,07/21/2017 12:00:00 AM,2026,172020302,,1154U,SUSPICIOUS VEH UNOCCUPIED,3,PHONE,HRI,20,2017,1,5 Fri,,2017_07,"(38.44560222839671, -122.76760404479032)",OTHER
SRP,05/03/2017 12:00:00 AM,0703,171230042,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,7,2017,1,3 Wed,,2017_05,"(38.435213716743945, -122.7136969931988)",OUT WITH SUBJECT
SRP,05/24/2017 12:00:00 AM,0727,171440045,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,7,2017,1,3 Wed,,2017_05,"(38.425575072085834, -122.7141837127729)",SUSPICIOUS PERSON
SRP,04/24/2017 12:00:00 AM,0607,171140029,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,6,2017,1,1 Mon,,2017_04,"(38.46220926285147, -122.72519498025953)",COUNTY / CITY ORDINANCE
SRP,04/28/2017 12:00:00 AM,1203,171180209,170005587,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,12,2017,1,5 Fri,,2017_04,"(38.438958049336065, -122.71920183347349)",OUT WITH SUBJECT
SRP,04/05/2017 12:00:00 AM,1939,170950345,,1066,SUSPICIOUS PERSON,3,PHONE,HRI,19,2017,1,3 Wed,,2017_04,"(38.45962377393513, -122.74656645689493)",SUSPICIOUS PERSON
SRP,07/19/2017 12:00:00 AM,0536,172000044,170009365,415,DISTURBANCE,9,PHONE,HRI,5,2017,1,3 Wed,,2017_07,"(38.43824303415852, -122.71361551940826)",DISTURBANCE
SRP,01/29/2017 12:00:00 AM,1317,170290128,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,13,2017,1,0 Sun,,2017_01,"(38.43403895477396, -122.71227834740591)",UNWANTED GUEST
SRP,07/22/2017 12:00:00 AM,2159,172030347,,SC,SUSPICIOUS CIRCUMSTANCES,1,PHONE,HRI,21,2017,1,6 Sat,,2017_07,"(38.48081416114535, -122.7376456892616)",OTHER
SRP,08/11/2017 12:00:00 AM,2134,172230368,,1017,SECURITYCHECK,6,PHONE,HRI,21,2017,1,5 Fri,,2017_08,"(38.45171840588478, -122.66846977768483)",SECURITYCHECK
SRP,08/05/2017 12:00:00 AM,1326,172170159,,415U,DISTURBANCE UNWANTED GUEST,6,PHONE,HRI,13,2017,1,6 Sat,,2017_08,"(38.45756572692655, -122.67441589558172)",DISTURBANCE UNWANTED GUEST
SRP,04/14/2017 12:00:00 AM,0615,171040037,,1017,SECURITYCHECK,9,OFFICER,HRI,6,2017,1,5 Fri,,2017_04,"(38.44100578277577, -122.70326652523613)",SECURITYCHECK
SRP,03/23/2017 12:00:00 AM,1250,170820219,,CTW,CHECK THE WELFARE,1,PHONE,HRI,12,2017,1,4 Thu,,2017_03,"(38.44727990729633, -122.72685570990696)",CHECK THE WELFARE
SRP,06/14/2017 12:00:00 AM,1542,171650228,,647F,DRUNK IN PUBLIC,2,PHONE,HRI,15,2017,1,3 Wed,,2017_06,"(38.447985668752494, -122.7001646701613)",OTHER
SRP,12/08/2016 12:00:00 AM,0834,163430054,,FIGHT,FIGHT,1,PHONE,HRI,8,2016,1,4 Thu,,2016_12,"(38.478503039927354, -122.73619656313272)",OTHER
SRP,05/03/2017 12:00:00 AM,0638,171230039,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,6,2017,1,3 Wed,,2017_05,"(38.43344373825, -122.71217117501891)",COUNTY / CITY ORDINANCE
SRP,01/29/2017 12:00:00 AM,0008,170290004,,1154,SUSPICIOUS VEHICLE,7,PHONE,HRI,0,2017,1,0 Sun,,2017_01,"(38.421842863338036, -122.74936226160166)",SUSPICIOUS VEHICLE
SRP,01/02/2017 12:00:00 AM,1330,170020106,170000046,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,13,2017,1,1 Mon,,2017_01,"(38.47451681742209, -122.73345532415146)",UNWANTED GUEST
SRP,06/28/2017 12:00:00 AM,1910,171790324,,1066,SUSPICIOUS PERSON,5,PHONE,HRI,19,2017,1,3 Wed,,2017_06,"(38.43258199791884, -122.74390313311513)",SUSPICIOUS PERSON
SRP,12/16/2016 12:00:00 AM,0032,163510003,,CO,COUNTY / CITY ORDINANCE,5,PHONE,HRI,0,2016,1,5 Fri,,2016_12,"(38.426783820105726, -122.74794793419063)",COUNTY / CITY ORDINANCE
SRP,02/16/2017 12:00:00 AM,2044,170470358,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,20,2017,1,4 Thu,,2017_02,"(38.46015936570417, -122.72760138500152)",UNWANTED GUEST
SRP,06/05/2017 12:00:00 AM,1025,171560109,,1017,SECURITYCHECK,2,OFFICER,HRI,10,2017,1,1 Mon,,2017_06,"(38.461070470955875, -122.710923832018)",SECURITYCHECK
SRP,11/10/2016 12:00:00 AM,1856,163150367,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,18,2016,1,4 Thu,,2016_11,"(38.41815474436934, -122.6999423402282)",SUSPICIOUS PERSON
SRP,12/25/2016 12:00:00 AM,0719,163600047,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,7,2016,1,0 Sun,,2016_12,"(38.4590392388321, -122.73364568669696)",OUT WITH SUBJECT
SRP,04/08/2017 12:00:00 AM,0359,170980040,170004630,415,DISTURBANCE,9,PHONE,HRI,3,2017,1,6 Sat,,2017_04,"(38.435664565308095, -122.71937118398026)",DISTURBANCE
SRP,03/01/2017 12:00:00 AM,0818,170600059,,SLEEPER,SUBJ SLEEPING,2,PHONE,HRI,8,2017,1,3 Wed,,2017_03,"(38.445882386673915, -122.71494182272866)",SUBJ SLEEPING
SRP,02/08/2017 12:00:00 AM,1611,170390225,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,16,2017,1,3 Wed,,2017_02,"(38.4647727725313, -122.73926131159133)",COUNTY / CITY ORDINANCE
SRP,03/31/2017 12:00:00 AM,1256,170900166,,1017,SECURITYCHECK,2,OFFICER,HRI,12,2017,1,5 Fri,,2017_03,"(38.4595354342928, -122.71670935836848)",SECURITYCHECK
SRP,01/04/2017 12:00:00 AM,0832,170040057,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,8,2017,1,3 Wed,,2017_01,"(38.45879322954276, -122.7177216708034)",UNWANTED GUEST
SRP,11/29/2016 12:00:00 AM,1127,163340168,,SC,SUSPICIOUS CIRCUMSTANCES,7,PHONE,HRI,11,2016,1,2 Tue,,2016_11,"(38.42723940097389, -122.73945613054352)",OTHER
SRP,11/30/2016 12:00:00 AM,0931,163350085,160016121,415,DISTURBANCE,9,PHONE,HRI,9,2016,1,3 Wed,,2016_11,"(38.43711401697324, -122.72076132817905)",DISTURBANCE
SRP,02/19/2017 12:00:00 AM,1006,170500103,,FD,FLAGGED DOWN BY CITIZEN,1,OFFICER,HRI,10,2017,1,0 Sun,,2017_02,"(38.474955208421434, -122.73706122530172)",OTHER
SRP,12/15/2016 12:00:00 AM,1047,163500117,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,10,2016,1,4 Thu,,2016_12,"(38.449159202490975, -122.72930515193445)",COUNTY / CITY ORDINANCE
